embeddings_name,Num_Topics,n_neighbors,n_components,min_cluster_size,min_samples,cluster_selection_method,topic_coherence_c_v
all-mpnet-base-v2,4,15,20,10,20,eom,0.36675124011474475
all-mpnet-base-v2,16,15,20,15,20,eom,0.36675124011474475
all-mpnet-base-v2,16,15,20,20,20,eom,0.36675124011474475
all-mpnet-base-v2,14,15,20,10,20,eom,0.36675124011474475
all-mpnet-base-v2,8,15,20,5,20,eom,0.36675124011474475
all-mpnet-base-v2,12,15,20,20,15,eom,0.36675124011474475
all-mpnet-base-v2,14,15,20,10,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,5,15,eom,0.36675124011474475
all-mpnet-base-v2,14,15,20,5,20,eom,0.36675124011474475
all-mpnet-base-v2,14,15,20,5,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,5,20,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,10,15,eom,0.36675124011474475
all-mpnet-base-v2,8,15,20,5,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,10,20,eom,0.36675124011474475
all-mpnet-base-v2,6,15,20,20,20,eom,0.36675124011474475
all-mpnet-base-v2,6,15,20,15,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,15,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,15,20,eom,0.36675124011474475
all-mpnet-base-v2,6,15,20,15,20,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,20,15,eom,0.36675124011474475
all-mpnet-base-v2,20,15,20,20,20,eom,0.36675124011474475
all-mpnet-base-v2,6,15,20,20,15,eom,0.36675124011474475
all-mpnet-base-v2,12,15,20,20,20,eom,0.36675124011474475
all-mpnet-base-v2,10,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,18,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,14,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,16,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,8,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,6,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,20,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,12,20,25,25,10,eom,0.364418799283533
all-mpnet-base-v2,4,15,25,20,5,eom,0.3622927874902495
all-mpnet-base-v2,10,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,14,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,8,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,12,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,16,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,20,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,6,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,18,20,5,25,5,eom,0.3608081866579358
all-mpnet-base-v2,6,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,18,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,8,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,4,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,12,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,16,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,14,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,20,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,10,5,5,25,15,eom,0.3602269572540993
all-mpnet-base-v2,4,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,12,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,4,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,4,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,4,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,18,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,18,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,4,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,16,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,16,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,16,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,16,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,12,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,16,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,18,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,18,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,18,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,14,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,14,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,14,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,14,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,14,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,20,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,12,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,20,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,20,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,20,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,20,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,12,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,10,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,12,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,8,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,10,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,8,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,8,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,6,25,5,25,25,eom,0.3556053851562684
all-mpnet-base-v2,6,25,5,20,25,eom,0.3556053851562684
all-mpnet-base-v2,6,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,6,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,6,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,8,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,8,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,10,25,5,10,25,eom,0.3556053851562684
all-mpnet-base-v2,10,25,5,5,25,eom,0.3556053851562684
all-mpnet-base-v2,10,25,5,15,25,eom,0.3556053851562684
all-mpnet-base-v2,16,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,14,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,8,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,12,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,20,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,10,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,4,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,18,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,6,5,5,25,10,eom,0.35268633277188993
all-mpnet-base-v2,20,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,12,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,10,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,16,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,18,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,4,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,6,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,8,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,14,5,20,25,15,eom,0.3525275908799322
all-mpnet-base-v2,20,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,14,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,12,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,18,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,16,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,6,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,8,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,4,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,10,25,15,25,5,eom,0.3517407573769134
all-mpnet-base-v2,6,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,20,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,16,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,14,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,10,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,18,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,4,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,8,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,12,25,15,25,20,eom,0.34916703769561214
all-mpnet-base-v2,20,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,20,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,20,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,18,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,20,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,6,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,18,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,18,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,6,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,6,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,6,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,4,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,4,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,6,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,4,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,4,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,4,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,18,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,18,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,20,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,12,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,14,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,16,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,10,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,16,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,10,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,8,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,8,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,8,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,8,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,8,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,12,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,12,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,10,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,16,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,12,25,25,20,25,eom,0.3489431709026068
all-mpnet-base-v2,12,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,14,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,10,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,16,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,14,25,25,15,25,eom,0.3489431709026068
all-mpnet-base-v2,14,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,10,25,25,25,25,eom,0.3489431709026068
all-mpnet-base-v2,14,25,25,10,25,eom,0.3489431709026068
all-mpnet-base-v2,16,25,25,5,25,eom,0.3489431709026068
all-mpnet-base-v2,20,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,16,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,8,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,12,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,18,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,6,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,14,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,4,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,10,5,5,25,20,eom,0.34813672768010084
all-mpnet-base-v2,12,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,8,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,6,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,4,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,8,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,18,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,8,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,4,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,4,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,18,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,18,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,6,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,8,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,8,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,12,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,18,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,18,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,12,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,12,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,12,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,20,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,10,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,6,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,16,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,16,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,16,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,16,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,10,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,14,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,10,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,14,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,14,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,14,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,14,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,6,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,16,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,20,25,15,25,25,eom,0.3473783751917065
all-mpnet-base-v2,20,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,4,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,20,25,15,10,25,eom,0.3473783751917065
all-mpnet-base-v2,20,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,10,25,15,15,25,eom,0.3473783751917065
all-mpnet-base-v2,10,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,6,25,15,20,25,eom,0.3473783751917065
all-mpnet-base-v2,4,25,15,5,25,eom,0.3473783751917065
all-mpnet-base-v2,8,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,6,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,20,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,12,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,20,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,12,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,6,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,16,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,10,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,18,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,8,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,18,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,4,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,14,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,14,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,10,5,5,25,5,eom,0.34619438408164727
all-mpnet-base-v2,16,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,4,5,20,25,10,eom,0.34619438408164727
all-mpnet-base-v2,20,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,16,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,14,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,18,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,12,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,6,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,10,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,4,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,8,25,15,25,10,eom,0.34574525911415877
all-mpnet-base-v2,10,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,18,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,20,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,12,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,20,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,12,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,18,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,20,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,20,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,12,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,10,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,18,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,18,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,10,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,20,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,18,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,10,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,10,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,6,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,6,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,14,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,4,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,14,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,12,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,14,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,16,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,16,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,16,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,16,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,16,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,4,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,14,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,4,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,4,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,8,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,4,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,6,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,8,5,5,15,25,eom,0.342119897629243
all-mpnet-base-v2,12,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,6,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,8,5,5,5,25,eom,0.342119897629243
all-mpnet-base-v2,8,5,5,10,25,eom,0.342119897629243
all-mpnet-base-v2,14,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,8,5,5,20,25,eom,0.342119897629243
all-mpnet-base-v2,6,5,5,25,25,eom,0.342119897629243
all-mpnet-base-v2,6,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,14,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,18,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,20,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,4,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,10,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,16,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,8,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,12,20,25,25,20,eom,0.3394434429663417
all-mpnet-base-v2,4,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,16,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,20,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,14,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,10,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,8,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,18,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,6,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,12,5,25,25,5,eom,0.3369749060404948
all-mpnet-base-v2,10,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,4,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,16,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,16,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,16,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,14,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,16,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,14,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,4,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,4,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,4,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,14,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,14,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,10,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,20,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,10,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,4,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,20,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,10,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,12,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,20,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,10,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,20,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,12,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,20,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,12,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,12,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,12,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,16,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,14,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,6,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,8,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,18,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,18,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,18,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,18,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,6,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,6,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,6,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,6,25,20,5,25,eom,0.32773671577013647
all-mpnet-base-v2,18,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,8,25,20,10,25,eom,0.32773671577013647
all-mpnet-base-v2,8,25,20,20,25,eom,0.32773671577013647
all-mpnet-base-v2,8,25,20,25,25,eom,0.32773671577013647
all-mpnet-base-v2,8,25,20,15,25,eom,0.32773671577013647
all-mpnet-base-v2,8,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,16,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,10,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,16,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,10,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,10,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,8,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,6,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,8,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,8,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,6,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,8,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,16,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,6,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,16,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,10,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,16,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,14,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,14,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,14,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,14,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,14,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,20,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,20,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,20,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,20,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,20,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,12,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,12,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,12,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,12,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,12,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,4,20,25,5,25,eom,0.3254596726285474
all-mpnet-base-v2,4,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,4,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,4,20,25,25,25,eom,0.3254596726285474
all-mpnet-base-v2,10,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,4,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,25,20,25,eom,0.3254596726285474
all-mpnet-base-v2,6,20,25,15,25,eom,0.3254596726285474
all-mpnet-base-v2,6,20,25,10,25,eom,0.3254596726285474
all-mpnet-base-v2,18,20,5,20,25,eom,0.3239199909561223
all-mpnet-base-v2,4,20,5,25,25,eom,0.3239199909561223
